id,type,sectionId,sectionName,webPublicationDate,webTitle,webUrl,apiUrl,isHosted,pillarId,pillarName,Wordcount
world/2024/jan/24/germany-considers-entry-ban-on-austrian-martin-sellner-mass-deportation-plan,article,world,World news,2024-01-24 16:32:57+00:00,Germany considers entry ban on Austrian behind mass deportation plan,https://www.theguardian.com/world/2024/jan/24/germany-considers-entry-ban-on-austrian-martin-sellner-mass-deportation-plan,https://content.guardianapis.com/world/2024/jan/24/germany-considers-entry-ban-on-austrian-martin-sellner-mass-deportation-plan,False,pillar/news,News,1070
us-news/2024/jan/24/biden-trump-presidential-election-rematch,article,us-news,US news,2024-01-24 15:00:19+00:00,‘We will defeat Trump’: Biden sets sights on old rival after New Hampshire ,https://www.theguardian.com/us-news/2024/jan/24/biden-trump-presidential-election-rematch,https://content.guardianapis.com/us-news/2024/jan/24/biden-trump-presidential-election-rematch,False,pillar/news,News,743
business/2024/jan/24/eurostar-passenger-numbers-back-to-pre-covid-levels,article,business,Business,2024-01-24 13:46:24+00:00,Eurostar passenger numbers back to pre-Covid levels,https://www.theguardian.com/business/2024/jan/24/eurostar-passenger-numbers-back-to-pre-covid-levels,https://content.guardianapis.com/business/2024/jan/24/eurostar-passenger-numbers-back-to-pre-covid-levels,False,pillar/news,News,394
us-news/2024/jan/24/singles-sex-study-match-roe-v-wade,article,us-news,US news,2024-01-24 13:00:07+00:00,"US single people under 50 having less sex since Roe overturned, study finds",https://www.theguardian.com/us-news/2024/jan/24/singles-sex-study-match-roe-v-wade,https://content.guardianapis.com/us-news/2024/jan/24/singles-sex-study-match-roe-v-wade,False,pillar/news,News,821
us-news/2024/jan/23/new-hampshire-primaries-takeaways-trump-biden,article,us-news,US news,2024-01-24 12:35:04+00:00,Trump edges closer to Biden clash but Haley undaunted: New Hampshire takeaways,https://www.theguardian.com/us-news/2024/jan/23/new-hampshire-primaries-takeaways-trump-biden,https://content.guardianapis.com/us-news/2024/jan/23/new-hampshire-primaries-takeaways-trump-biden,False,pillar/news,News,901
us-news/2024/jan/12/us-elections-2024-calendar-key-events,article,us-news,US news,2024-01-24 12:18:47+00:00,What’s next in the US primary election: key dates,https://www.theguardian.com/us-news/2024/jan/12/us-elections-2024-calendar-key-events,https://content.guardianapis.com/us-news/2024/jan/12/us-elections-2024-calendar-key-events,False,pillar/news,News,210
us-news/ng-interactive/2024/jan/23/new-hampshire-primary-election-results,interactive,us-news,US news,2024-01-24 12:15:49+00:00,Trump defeats Haley: New Hampshire 2024 primary results in full,https://www.theguardian.com/us-news/ng-interactive/2024/jan/23/new-hampshire-primary-election-results,https://content.guardianapis.com/us-news/ng-interactive/2024/jan/23/new-hampshire-primary-election-results,False,pillar/news,News,562
commentisfree/2024/jan/24/secret-civil-servant-rwanda-labour-tories,article,commentisfree,Opinion,2024-01-24 12:00:08+00:00,"On Rwanda and working with Labour, we civil servants know the Tories are gunning for us – and we’re ready | The civil servant",https://www.theguardian.com/commentisfree/2024/jan/24/secret-civil-servant-rwanda-labour-tories,https://content.guardianapis.com/commentisfree/2024/jan/24/secret-civil-servant-rwanda-labour-tories,False,pillar/opinion,Opinion,962
world/2024/jan/24/thai-court-opposition-mp-election,article,world,World news,2024-01-24 09:54:50+00:00,Popular opposition Thai MP survives election law court challenge ,https://www.theguardian.com/world/2024/jan/24/thai-court-opposition-mp-election,https://content.guardianapis.com/world/2024/jan/24/thai-court-opposition-mp-election,False,pillar/news,News,514
commentisfree/2024/jan/24/keir-starmer-donald-trump-special-relationship,article,commentisfree,Opinion,2024-01-24 06:00:07+00:00,The Trump revival will force Starmer to acknowledge the sheer folly of Brexit  | Rafael Behr,https://www.theguardian.com/commentisfree/2024/jan/24/keir-starmer-donald-trump-special-relationship,https://content.guardianapis.com/commentisfree/2024/jan/24/keir-starmer-donald-trump-special-relationship,False,pillar/opinion,Opinion,1173
world/2024/jan/24/anti-european-populists-on-track-for-big-gains-in-eu-elections-says-report,article,world,World news,2024-01-24 05:00:04+00:00,"‘Anti-European’ populists on track for big gains in EU elections, says report",https://www.theguardian.com/world/2024/jan/24/anti-european-populists-on-track-for-big-gains-in-eu-elections-says-report,https://content.guardianapis.com/world/2024/jan/24/anti-european-populists-on-track-for-big-gains-in-eu-elections-says-report,False,pillar/news,News,883
us-news/live/2024/jan/23/new-hampshire-primary-live-donald-trump-nikki-haley-republican-vote,liveblog,us-news,US news,2024-01-24 04:24:10+00:00,New Hampshire primary: Biden warns US democracy at stake as Trump races closer to Republican presidential nomination – as it happened,https://www.theguardian.com/us-news/live/2024/jan/23/new-hampshire-primary-live-donald-trump-nikki-haley-republican-vote,https://content.guardianapis.com/us-news/live/2024/jan/23/new-hampshire-primary-live-donald-trump-nikki-haley-republican-vote,False,pillar/news,News,15163
world/2024/jan/24/north-korea-demolishes-the-arch-of-reunification-monument-south-korea-unity-hopes-kim-jong-un,article,world,World news,2024-01-24 03:09:49+00:00,North Korea demolishes symbol of hope for reunification with South – report,https://www.theguardian.com/world/2024/jan/24/north-korea-demolishes-the-arch-of-reunification-monument-south-korea-unity-hopes-kim-jong-un,https://content.guardianapis.com/world/2024/jan/24/north-korea-demolishes-the-arch-of-reunification-monument-south-korea-unity-hopes-kim-jong-un,False,pillar/news,News,517
music/2024/jan/24/johnny-marr-the-smiths-songs-playing-at-donald-trump-rally-rallies,article,music,Music,2024-01-24 02:27:23+00:00,Johnny Marr blasts Donald Trump for playing the Smiths song at rally,https://www.theguardian.com/music/2024/jan/24/johnny-marr-the-smiths-songs-playing-at-donald-trump-rally-rallies,https://content.guardianapis.com/music/2024/jan/24/johnny-marr-the-smiths-songs-playing-at-donald-trump-rally-rallies,False,pillar/arts,Arts,341
world/live/2024/jan/22/middle-east-crisis-live-updates-news-airstrikes-houthi-missile-yemen-biden-sunak-red-sea,liveblog,world,World news,2024-01-24 02:10:45+00:00,UN secretary general says Israel rejection of two-state solution is ‘unacceptable’ – as it happened,https://www.theguardian.com/world/live/2024/jan/22/middle-east-crisis-live-updates-news-airstrikes-houthi-missile-yemen-biden-sunak-red-sea,https://content.guardianapis.com/world/live/2024/jan/22/middle-east-crisis-live-updates-news-airstrikes-houthi-missile-yemen-biden-sunak-red-sea,False,pillar/news,News,14749
australia-news/2024/jan/24/cabinet-approves-new-tax-cuts-for-workers-on-less-than-150000-in-stage-three-revamp,article,australia-news,Australia news,2024-01-24 00:14:51+00:00,"Stage-three tax cuts: cabinet approves new cost-of-living relief for workers on less than $150,000",https://www.theguardian.com/australia-news/2024/jan/24/cabinet-approves-new-tax-cuts-for-workers-on-less-than-150000-in-stage-three-revamp,https://content.guardianapis.com/australia-news/2024/jan/24/cabinet-approves-new-tax-cuts-for-workers-on-less-than-150000-in-stage-three-revamp,False,pillar/news,News,937
us-news/2024/jan/23/kamala-harris-campaign-trump-roe-v-wade-abortion-rights,article,us-news,US news,2024-01-23 23:54:30+00:00,Harris attacks Trump over Roe v Wade at first campaign rally with Biden,https://www.theguardian.com/us-news/2024/jan/23/kamala-harris-campaign-trump-roe-v-wade-abortion-rights,https://content.guardianapis.com/us-news/2024/jan/23/kamala-harris-campaign-trump-roe-v-wade-abortion-rights,False,pillar/news,News,683
politics/2024/jan/23/rishi-sunak-must-quit-before-he-leads-tories-to-extinction-says-ex-minister-simon-clarke,article,politics,Politics,2024-01-23 22:19:45+00:00,"Rishi Sunak must quit before he leads Tories to extinction, says ex-minister",https://www.theguardian.com/politics/2024/jan/23/rishi-sunak-must-quit-before-he-leads-tories-to-extinction-says-ex-minister-simon-clarke,https://content.guardianapis.com/politics/2024/jan/23/rishi-sunak-must-quit-before-he-leads-tories-to-extinction-says-ex-minister-simon-clarke,False,pillar/news,News,584
world/2024/jan/23/deadliest-day-for-israeli-forces-gaza-war,article,world,World news,2024-01-23 21:57:25+00:00,Twenty-four soldiers killed in deadliest day for Israeli forces of Gaza war,https://www.theguardian.com/world/2024/jan/23/deadliest-day-for-israeli-forces-gaza-war,https://content.guardianapis.com/world/2024/jan/23/deadliest-day-for-israeli-forces-gaza-war,False,pillar/news,News,893
world/2024/jan/23/french-farming-protests-woman-dies-after-car-hits-hay-bale-blockade,article,world,World news,2024-01-23 21:57:06+00:00,French farming protests: mother and daughter die after car hits road blockade,https://www.theguardian.com/world/2024/jan/23/french-farming-protests-woman-dies-after-car-hits-hay-bale-blockade,https://content.guardianapis.com/world/2024/jan/23/french-farming-protests-woman-dies-after-car-hits-hay-bale-blockade,False,pillar/news,News,816
commentisfree/2024/jan/23/why-ron-desantis-dropped-out-trump-republican,article,commentisfree,Opinion,2024-01-23 19:53:56+00:00,"Ron DeSantis failed because Trump’s base wants the man himself, not an imitation | Andrew Gawthorpe",https://www.theguardian.com/commentisfree/2024/jan/23/why-ron-desantis-dropped-out-trump-republican,https://content.guardianapis.com/commentisfree/2024/jan/23/why-ron-desantis-dropped-out-trump-republican,False,pillar/opinion,Opinion,938
commentisfree/2024/jan/23/the-guardian-view-on-environmental-protest-dissent-is-vital-to-protect-democracy,article,commentisfree,Opinion,2024-01-23 19:22:59+00:00,The Guardian view on environmental protest: dissent is vital to protect democracy | Editorial,https://www.theguardian.com/commentisfree/2024/jan/23/the-guardian-view-on-environmental-protest-dissent-is-vital-to-protect-democracy,https://content.guardianapis.com/commentisfree/2024/jan/23/the-guardian-view-on-environmental-protest-dissent-is-vital-to-protect-democracy,False,pillar/opinion,Opinion,579
us-news/2024/jan/23/court-rejects-trump-gag-order-appeal-january-6-case,article,us-news,US news,2024-01-23 18:55:37+00:00,Court rejects Trump’s request to reconsider appeal against gag order in election interference case,https://www.theguardian.com/us-news/2024/jan/23/court-rejects-trump-gag-order-appeal-january-6-case,https://content.guardianapis.com/us-news/2024/jan/23/court-rejects-trump-gag-order-appeal-january-6-case,False,pillar/news,News,545
business/2024/jan/23/hinkley-point-c-could-be-delayed-to-2031-and-cost-up-to-35bn-says-edf,article,business,Business,2024-01-23 18:50:46+00:00,"Hinkley Point C could be delayed to 2031 and cost up to £35bn, says EDF",https://www.theguardian.com/business/2024/jan/23/hinkley-point-c-could-be-delayed-to-2031-and-cost-up-to-35bn-says-edf,https://content.guardianapis.com/business/2024/jan/23/hinkley-point-c-could-be-delayed-to-2031-and-cost-up-to-35bn-says-edf,False,pillar/news,News,622
world/2024/jan/23/disinformation-attacks-targeted-voters-media-and-lgbtq-groups-eu-report-finds,article,world,World news,2024-01-23 18:40:22+00:00,"Disinformation attacks targeted voters, media and LGBTQ+ groups, EU report finds",https://www.theguardian.com/world/2024/jan/23/disinformation-attacks-targeted-voters-media-and-lgbtq-groups-eu-report-finds,https://content.guardianapis.com/world/2024/jan/23/disinformation-attacks-targeted-voters-media-and-lgbtq-groups-eu-report-finds,False,pillar/news,News,771
world/2024/jan/23/german-court-ruling-sparks-calls-to-stop-state-funding-for-far-right-afd,article,world,World news,2024-01-23 17:58:35+00:00,German court ruling sparks calls to stop state funding for far-right AfD,https://www.theguardian.com/world/2024/jan/23/german-court-ruling-sparks-calls-to-stop-state-funding-for-far-right-afd,https://content.guardianapis.com/world/2024/jan/23/german-court-ruling-sparks-calls-to-stop-state-funding-for-far-right-afd,False,pillar/news,News,957
politics/live/2024/jan/23/wes-streeting-labour-nhs-rishi-sunak-conservatives-uk-politics-live,liveblog,politics,Politics,2024-01-23 17:30:21+00:00,Rishi Sunak sidesteps question over whether campaign against Houthis will be ‘prolonged’ – as it happened,https://www.theguardian.com/politics/live/2024/jan/23/wes-streeting-labour-nhs-rishi-sunak-conservatives-uk-politics-live,https://content.guardianapis.com/politics/live/2024/jan/23/wes-streeting-labour-nhs-rishi-sunak-conservatives-uk-politics-live,False,pillar/news,News,6012
world/2024/jan/23/germany-expected-to-grind-to-a-halt-during-countrys-longest-train-strike,article,world,World news,2024-01-23 17:07:06+00:00,Germany expected to grind to a halt during country’s longest train strike,https://www.theguardian.com/world/2024/jan/23/germany-expected-to-grind-to-a-halt-during-countrys-longest-train-strike,https://content.guardianapis.com/world/2024/jan/23/germany-expected-to-grind-to-a-halt-during-countrys-longest-train-strike,False,pillar/news,News,794
world/2024/jan/23/netanyahu-faces-hostages-dilemma-as-israeli-political-debate-heats-up,article,world,World news,2024-01-23 16:33:47+00:00,Netanyahu faces hostages dilemma as Israeli political debate heats up,https://www.theguardian.com/world/2024/jan/23/netanyahu-faces-hostages-dilemma-as-israeli-political-debate-heats-up,https://content.guardianapis.com/world/2024/jan/23/netanyahu-faces-hostages-dilemma-as-israeli-political-debate-heats-up,False,pillar/news,News,716
commentisfree/2024/jan/23/eye-watering-taxes-tories-labour-public-services,article,commentisfree,Opinion,2024-01-23 16:00:03+00:00,Eye-watering taxes are a problem for the Tories – and an even bigger one for Labour | William Davies,https://www.theguardian.com/commentisfree/2024/jan/23/eye-watering-taxes-tories-labour-public-services,https://content.guardianapis.com/commentisfree/2024/jan/23/eye-watering-taxes-tories-labour-public-services,False,pillar/opinion,Opinion,1077
